#Angstrom	X	Y	Z
5012	0.00217770300000	0.36596120000000	0.22143120000000
5013	0.00216646600000	0.36747170000000	0.22008910000000
5014	0.00215734000000	0.36898870000000	0.21874880000000
5015	0.00215037400000	0.37051230000000	0.21741050000000
5016	0.00214561400000	0.37204240000000	0.21607410000000
5017	0.00214310700000	0.37357900000000	0.21473960000000
5018	0.00214289700000	0.37512200000000	0.21340720000000
5019	0.00214503100000	0.37667160000000	0.21207680000000
5020	0.00214955900000	0.37822750000000	0.21074840000000
5021	0.00215652400000	0.37978990000000	0.20942210000000
5022	0.00216598100000	0.38135870000000	0.20809790000000
5023	0.00217797100000	0.38293380000000	0.20677590000000
5024	0.00219254700000	0.38451530000000	0.20545600000000
5025	0.00220975700000	0.38610310000000	0.20413830000000
5026	0.00222965300000	0.38769720000000	0.20282290000000
5027	0.00225228500000	0.38929760000000	0.20150970000000
5028	0.00227769900000	0.39090410000000	0.20019870000000
5029	0.00230595100000	0.39251690000000	0.19889010000000
5030	0.00233709100000	0.39413590000000	0.19758390000000
5031	0.00237117200000	0.39576100000000	0.19628000000000
5032	0.00240824300000	0.39739220000000	0.19497850000000
5033	0.00244835700000	0.39902960000000	0.19367950000000
5034	0.00249157100000	0.40067290000000	0.19238300000000
5035	0.00253793700000	0.40232230000000	0.19108890000000
5036	0.00258750600000	0.40397760000000	0.18979740000000
5037	0.00264033600000	0.40563890000000	0.18850850000000
5038	0.00269648100000	0.40730620000000	0.18722210000000
5039	0.00275599300000	0.40897930000000	0.18593850000000
5040	0.00281893100000	0.41065820000000	0.18465740000000
5041	0.00288535000000	0.41234290000000	0.18337910000000
5042	0.00295530500000	0.41403340000000	0.18210360000000
5043	0.00302885300000	0.41572960000000	0.18083080000000
5044	0.00310605500000	0.41743150000000	0.17956080000000
5045	0.00318696300000	0.41913900000000	0.17829360000000
5046	0.00327164000000	0.42085210000000	0.17702940000000
5047	0.00336014000000	0.42257070000000	0.17576800000000
5048	0.00345252300000	0.42429490000000	0.17450960000000
5049	0.00354885000000	0.42602450000000	0.17325420000000
5050	0.00364917800000	0.42775950000000	0.17200180000000
5051	0.00375357600000	0.42949990000000	0.17075240000000
5052	0.00386213300000	0.43124570000000	0.16950650000000
5053	0.00397494000000	0.43299670000000	0.16826410000000
5054	0.00409209200000	0.43475300000000	0.16702570000000
5055	0.00421368500000	0.43651450000000	0.16579140000000
5056	0.00433980500000	0.43828120000000	0.16456160000000
5057	0.00447054400000	0.44005310000000	0.16333650000000
5058	0.00460599100000	0.44183010000000	0.16211630000000
5059	0.00474623500000	0.44361220000000	0.16090130000000
5060	0.00489135900000	0.44539930000000	0.15969180000000
5061	0.00504145200000	0.44719150000000	0.15848790000000
5062	0.00519659500000	0.44898860000000	0.15728990000000
5063	0.00535687300000	0.45079070000000	0.15609790000000
5064	0.00552236700000	0.45259760000000	0.15491230000000
5065	0.00569316000000	0.45440940000000	0.15373320000000
5066	0.00586933300000	0.45622600000000	0.15256070000000
5067	0.00605096100000	0.45804740000000	0.15139510000000
5068	0.00623812400000	0.45987350000000	0.15023660000000
5069	0.00643090000000	0.46170420000000	0.14908540000000
5070	0.00662936400000	0.46353960000000	0.14794150000000
5071	0.00683359000000	0.46537960000000	0.14680520000000
5072	0.00704365400000	0.46722410000000	0.14567660000000
5073	0.00725962900000	0.46907310000000	0.14455590000000
5074	0.00748158600000	0.47092650000000	0.14344320000000
5075	0.00770959600000	0.47278440000000	0.14233870000000
5076	0.00794373300000	0.47464660000000	0.14124240000000
5077	0.00818406300000	0.47651300000000	0.14015460000000
5078	0.00843065600000	0.47838370000000	0.13907530000000
5079	0.00868358000000	0.48025860000000	0.13800470000000
5080	0.00894290200000	0.48213760000000	0.13694280000000
5081	0.00920869000000	0.48402070000000	0.13588990000000
5082	0.00948100600000	0.48590790000000	0.13484590000000
5083	0.00975991700000	0.48779900000000	0.13381100000000
5084	0.01004549000000	0.48969400000000	0.13278520000000
5085	0.01033778000000	0.49159290000000	0.13176870000000
5086	0.01063686000000	0.49349550000000	0.13076160000000
5087	0.01094278000000	0.49540190000000	0.12976390000000
5088	0.01125561000000	0.49731200000000	0.12877560000000
5089	0.01157541000000	0.49922570000000	0.12779700000000
